id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
21739	a,Forbidden Path Invader Berserker\0	a,	9C	E8	A9	-1
21740	a,Forbidden Path Invader Food\0	a,	9C	E8	A9	-1
21741	a,Forbidden Path Invader Elite Soldier\0	a,	9C	E8	A9	-1
21742	a,Forbidden Path Invader Elite Soldier\0	a,	9C	E8	A9	-1
21743	a,Forbidden Path Invader Elite Soldier\0	a,	9C	E8	A9	-1
21744	a,Forbidden Path Invader Elite Soldier\0	a,	9C	E8	A9	-1
21745	a,Forbidden Path Invader Warrior\0	a,	9C	E8	A9	-1
21746	a,Forbidden Path Invader Elite Soldier\0	a,	9C	E8	A9	-1
21747	a,Forbidden Path Invader Elite Soldier\0	a,	9C	E8	A9	-1
21748	a,Forbidden Path Invader Elite Soldier\0	a,	9C	E8	A9	-1
21749	a,Forbidden Path Invader Elite Soldier\0	a,	9C	E8	A9	-1
21750	a,Forbidden Path Invader Magus\0	a,	9C	E8	A9	-1
21751	a,Dark Omen Invader Soldier\0	a,	9C	E8	A9	-1
21752	a,Dark Omen Invader Soldier\0	a,	9C	E8	A9	-1
21753	a,Dark Omen Invader Archer\0	a,	9C	E8	A9	-1
21754	a,Dark Omen Invader Elite Soldier\0	a,	9C	E8	A9	-1
21755	a,Dark Omen Invader Shaman\0	a,	9C	E8	A9	-1
21756	a,Dark Omen Invader Priest\0	a,	9C	E8	A9	-1
21757	a,Dark Omen Invader Magus\0	a,	9C	E8	A9	-1
21758	a,Dark Omen Invader Martyrs\0	a,	9C	E8	A9	-1
21759	a,Dark Omen Invader Warrior\0	a,	9C	E8	A9	-1
21760	a,Dark Omen Invader Soldier\0	a,	9C	E8	A9	-1
21761	a,Dark Omen Invader Disciple\0	a,	9C	E8	A9	-1
21762	a,Dark Omen Invader Berserker\0	a,	9C	E8	A9	-1
21763	a,Dark Omen Invader Food\0	a,	9C	E8	A9	-1
21764	a,Dark Omen Invader Elite Soldier\0	a,	9C	E8	A9	-1
21765	a,Dark Omen Invader Elite Soldier\0	a,	9C	E8	A9	-1
21766	a,Dark Omen Invader Elite Soldier\0	a,	9C	E8	A9	-1
21767	a,Dark Omen Invader Elite Soldier\0	a,	9C	E8	A9	-1
21768	a,Dark Omen Invader Warrior\0	a,	9C	E8	A9	-1
21769	a,Dark Omen Invader Elite Soldier\0	a,	9C	E8	A9	-1
21770	a,Dark Omen Invader Elite Soldier\0	a,	9C	E8	A9	-1
21771	a,Dark Omen Invader Elite Soldier\0	a,	9C	E8	A9	-1
21772	a,Dark Omen Invader Elite Soldier\0	a,	9C	E8	A9	-1
21773	a,Dark Omen Invader Magus\0	a,	9C	E8	A9	-1
21774	a,Messenger Invader Soldier\0	a,	9C	E8	A9	-1
21775	a,Messenger Invader Soldier\0	a,	9C	E8	A9	-1
21776	a,Messenger Invader Archer\0	a,	9C	E8	A9	-1
21777	a,Messenger Invader Elite Soldier\0	a,	9C	E8	A9	-1
21778	a,Messenger Invader Shaman\0	a,	9C	E8	A9	-1
21779	a,Messenger Invader Priest\0	a,	9C	E8	A9	-1
21780	a,Messenger Invader Magus\0	a,	9C	E8	A9	-1
21781	a,Messenger Invader Martyrs\0	a,	9C	E8	A9	-1
21782	a,Messenger Invader Warrior\0	a,	9C	E8	A9	-1
21783	a,Messenger Invader Soldier\0	a,	9C	E8	A9	-1
21784	a,Messenger Invader Disciple\0	a,	9C	E8	A9	-1
21785	a,Messenger Invader Berserker\0	a,	9C	E8	A9	-1
21786	a,Messenger Invader Food\0	a,	9C	E8	A9	-1
21787	a,Messenger Invader Elite Soldier\0	a,	9C	E8	A9	-1
21788	a,Messenger Invader Elite Soldier\0	a,	9C	E8	A9	-1
21789	a,Messenger Invader Elite Soldier\0	a,	9C	E8	A9	-1
21790	a,Messenger Invader Elite Soldier\0	a,	9C	E8	A9	-1
21791	a,Messenger Invader Warrior\0	a,	9C	E8	A9	-1
21792	a,Messenger Invader Elite Soldier\0	a,	9C	E8	A9	-1
21793	a,Messenger Invader Elite Soldier\0	a,	9C	E8	A9	-1
21794	a,Messenger Invader Elite Soldier\0	a,	9C	E8	A9	-1
21795	a,Messenger Invader Elite Soldier\0	a,	9C	E8	A9	-1
21796	a,Messenger Invader Magus\0	a,	9C	E8	A9	-1
21797	a,Spirit of Timiniel\0	a,	9C	E8	A9	-1
21798	a,Ghost of a Gatekeeper\0	a,	9C	E8	A9	-1
21799	a,Ghost of a Gatekeeper\0	a,	9C	E8	A9	-1
21800	a,Vassal Ghost\0	a,	9C	E8	A9	-1
21801	a,Treasure Chest\0	a,	9C	E8	A9	-1
21802	a,Treasure Chest\0	a,	9C	E8	A9	-1
21803	a,Treasure Chest\0	a,	9C	E8	A9	-1
21804	a,Treasure Chest\0	a,	9C	E8	A9	-1
21805	a,Treasure Chest\0	a,	9C	E8	A9	-1
21806	a,Treasure Chest\0	a,	9C	E8	A9	-1
21807	a,Treasure Chest\0	a,	9C	E8	A9	-1
21808	a,Treasure Chest\0	a,	9C	E8	A9	-1
21809	a,Treasure Chest\0	a,	9C	E8	A9	-1
21810	a,Treasure Chest\0	a,	9C	E8	A9	-1
21811	a,Treasure Chest\0	a,	9C	E8	A9	-1
21812	a,Treasure Chest\0	a,	9C	E8	A9	-1
21813	a,Treasure Chest\0	a,	9C	E8	A9	-1
21814	a,Treasure Chest\0	a,	9C	E8	A9	-1
21815	a,Treasure Chest\0	a,	9C	E8	A9	-1
21816	a,Treasure Chest\0	a,	9C	E8	A9	-1
21817	a,Treasure Chest\0	a,	9C	E8	A9	-1
21818	a,Treasure Chest\0	a,	9C	E8	A9	-1
21819	a,Treasure Chest\0	a,	9C	E8	A9	-1
21820	a,Treasure Chest\0	a,	9C	E8	A9	-1
21821	a,Treasure Chest\0	a,	9C	E8	A9	-1
21822	a,Treasure Chest\0	a,	9C	E8	A9	-1
21823	a,Executor of Sacrificial Offerings\0	a,	9C	E8	A9	-1
21824	a,Alpen Kookaburra\0	a,	9C	E8	A9	-1
21825	a,Alpen Kookaburra\0	a,	9C	E8	A9	-1
21826	a,Alpen Buffalo\0	a,	9C	E8	A9	-1
21827	a,Alpen Buffalo\0	a,	9C	E8	A9	-1
21828	a,Alpen Cougar\0	a,	9C	E8	A9	-1
21829	a,Alpen Cougar\0	a,	9C	E8	A9	-1
22001	a,Grim Wolf\0	a,	9C	E8	A9	-1
22002	a,Grim Grizzly\0	a,	9C	E8	A9	-1
22003	a,Grave Robber Scout\0	a,	9C	E8	A9	-1
22004	a,Grave Robber Lookout\0	a,	9C	E8	A9	-1
22005	a,Grave Robber Ranger\0	a,	9C	E8	A9	-1
22006	a,Grave Robber Guard\0	a,	9C	E8	A9	-1
22007	a,Ghost of a Soldier\0	a,	9C	E8	A9	-1
22008	a,Grave Robber Fighter\0	a,	9C	E8	A9	-1
22009	a,Ghost of a Loyal Vassal\0	a,	9C	E8	A9	-1
22010	a,Ghost of a General\0	a,	9C	E8	A9	-1
22011	a,Ghost of a Batur Chief\0	a,	9C	E8	A9	-1
22012	a,Ghost of a Batur Chief\0	a,	9C	E8	A9	-1
22013	a,Ghost of a Morek Chief\0	a,	9C	E8	A9	-1
22014	a,Ghost of a Morek Chief\0	a,	9C	E8	A9	-1
22015	a,Ghost of a Turka Chief\0	a,	9C	E8	A9	-1
22016	a,Ghost of a Turka Chief\0	a,	9C	E8	A9	-1
22017	a,Bandit Sweeper\0	a,	9C	E8	A9	-1
22018	a,Bandit Hound\0	a,	9C	E8	A9	-1
22019	a,Bandit Watchman\0	a,	9C	E8	A9	-1
22020	a,Snow Lynx\0	a,	9C	E8	A9	-1
22021	a,Bandit Undertaker\0	a,	9C	E8	A9	-1
22022	a,Bandit Assassin\0	a,	9C	E8	A9	-1
22023	a,Bandit Warrior\0	a,	9C	E8	A9	-1
22024	a,Bandit Inspector\0	a,	9C	E8	A9	-1
22025	a,Frozen Wasteland Werewolf\0	a,	9C	E8	A9	-1
22026	a,Bandit Captain\0	a,	9C	E8	A9	-1
22027	a,Forgotten Crewman\0	a,	9C	E8	A9	-1
22028	a,Vagabond of the Ruins\0	a,	9C	E8	A9	-1
22029	a,Ragna Orc\0	a,	9C	E8	A9	-1
22030	a,Ragna Orc Shaman\0	a,	9C	E8	A9	-1
22031	a,Ragna Orc Archer\0	a,	9C	E8	A9	-1
22032	a,Ragna Orc Warrior\0	a,	9C	E8	A9	-1
22033	a,Ragna Orc Mage\0	a,	9C	E8	A9	-1
22034	a,Ragna Orc Mage\0	a,	9C	E8	A9	-1
22035	a,Ragna Orc Mage\0	a,	9C	E8	A9	-1
22036	a,Ragna Orc Mage\0	a,	9C	E8	A9	-1
22037	a,Ragna Orc Healer\0	a,	9C	E8	A9	-1
22038	a,Ragna Orc Hero\0	a,	9C	E8	A9	-1
22039	a,Ragna Orc Commander\0	a,	9C	E8	A9	-1
22040	a,Ragna Orc Sniper\0	a,	9C	E8	A9	-1
22041	a,Ragna Orc Sorcerer\0	a,	9C	E8	A9	-1
22042	a,Ragna Orc Sorcerer\0	a,	9C	E8	A9	-1
22043	a,Ragna Orc Sorcerer\0	a,	9C	E8	A9	-1
22044	a,Ragna Orc Sorcerer\0	a,	9C	E8	A9	-1
22045	a,Dark Corpse\0	a,	9C	E8	A9	-1
22046	a,Varangka's Dre Vanul\0	a,	9C	E8	A9	-1
22047	a,Guardian of the Ghost Town\0	a,	9C	E8	A9	-1
22048	a,Dark Spider\0	a,	9C	E8	A9	-1
22049	a,Varangka's Succubus\0	a,	9C	E8	A9	-1
22050	a,Probe Golem Prodigy IV\0	a,	9C	E8	A9	-1
22051	a,Spelunking Spider\0	a,	9C	E8	A9	-1
22052	a,Menacing Jackhammer Golem\0	a,	9C	E8	A9	-1
22053	a,Horrifying Cannon Golem I\0	a,	9C	E8	A9	-1
22054	a,Horrifying Cannon Golem IV\0	a,	9C	E8	A9	-1
22055	a,Cruel Vice Golem\0	a,	9C	E8	A9	-1
22056	a,Probe Golem Champion I\0	a,	9C	E8	A9	-1
22057	a,Spelunking Ant\0	a,	9C	E8	A9	-1
22058	a,Horrifying Excavator Golem III\0	a,	9C	E8	A9	-1
22059	a,Bloodthirsty Ginzu Golem VII\0	a,	9C	E8	A9	-1
22060	a,Horrifying Cannon Golem\0	a,	9C	E8	A9	-1
22061	a,Horrifying Cannon Golem III\0	a,	9C	E8	A9	-1
22062	a,Horrifying Jackhammer Golem\0	a,	9C	E8	A9	-1
22063	a,Ginzu Golem Prodigy X\0	a,	9C	E8	A9	-1
22064	a,Bloodthirsty Ginzu Golem II\0	a,	9C	E8	A9	-1
22065	a,Horrifying Ginzu Golem V\0	a,	9C	E8	A9	-1
22066	a,Horrifying Cannon Golem VI\0	a,	9C	E8	A9	-1
22067	a,Horrifying Cannon Golem VI\0	a,	9C	E8	A9	-1
22068	a,Horrifying Cannon Golem VI\0	a,	9C	E8	A9	-1
22069	a,Horrifying Cannon Golem VI\0	a,	9C	E8	A9	-1
22070	a,Horrifying Cannon Golem VI\0	a,	9C	E8	A9	-1
22071	a,Horrifying Cannon Golem VI\0	a,	9C	E8	A9	-1
22072	a,Horrifying Cannon Golem VI\0	a,	9C	E8	A9	-1
22073	a,Horrifying Cannon Golem VI\0	a,	9C	E8	A9	-1
22074	a,Epic Cannon Golem\0	a,	9C	E8	A9	-1
22075	a,Epic Cannon Golem Adjunct\0	a,	9C	E8	A9	-1
22076	a,Deadly Ginzu Golem V\0	a,	9C	E8	A9	-1
22077	a,Horrifying Ginzu Golem VIII\0	a,	9C	E8	A9	-1
22078	a,Deadly Ginzu Golem VIII\0	a,	9C	E8	A9	-1
22079	a,Lost Bandersnatch\0	a,	9C	E8	A9	-1
22080	a,Massive Maze Bandersnatch\0	a,	9C	E8	A9	-1
22081	a,Lost Watcher\0	a,	9C	E8	A9	-1
22082	a,Elder Lost Watcher\0	a,	9C	E8	A9	-1
22083	a,Baby Panthera\0	a,	9C	E8	A9	-1
22084	a,Panthera\0	a,	9C	E8	A9	-1
22085	a,Lost Gargoyle\0	a,	9C	E8	A9	-1
22086	a,Lost Gargoyle Youngling\0	a,	9C	E8	A9	-1
22087	a,Pronghorn Spirit\0	a,	9C	E8	A9	-1
22088	a,Pronghorn\0	a,	9C	E8	A9	-1
22089	a,Ice Tarantula\0	a,	9C	E8	A9	-1
22090	a,Frost Tarantula\0	a,	9C	E8	A9	-1
22091	a,Lost Iron Golem\0	a,	9C	E8	A9	-1
22092	a,Frost Iron Golem\0	a,	9C	E8	A9	-1
22093	a,Lost Buffalo\0	a,	9C	E8	A9	-1
22094	a,Frost Buffalo\0	a,	9C	E8	A9	-1
22095	a,Ursus Cub\0	a,	9C	E8	A9	-1
22096	a,Ursus\0	a,	9C	E8	A9	-1
22097	a,Lost Yeti\0	a,	9C	E8	A9	-1
22098	a,Frost Yeti\0	a,	9C	E8	A9	-1
22099	a,Freya's Buffalo\0	a,	9C	E8	A9	-1
22100	a,Freya's Gardener\0	a,	9C	E8	A9	-1
22101	a,Freya's Servant\0	a,	9C	E8	A9	-1
22102	a,Freya's Servant\0	a,	9C	E8	A9	-1
22103	a,Freya's White Bear\0	a,	9C	E8	A9	-1
22104	a,Freya's Dog\0	a,	9C	E8	A9	-1
22105	a,Spiked Stakato\0	a,	9C	E8	A9	-1
22106	a,Spiked Stakato Worker\0	a,	9C	E8	A9	-1
22107	a,Spiked Stakato Guard\0	a,	9C	E8	A9	-1
22108	a,Female Spiked Stakato\0	a,	9C	E8	A9	-1
22109	a,Male Spiked Stakato\0	a,	9C	E8	A9	-1
22110	a,Male Spiked Stakato\0	a,	9C	E8	A9	-1
22111	a,Spiked Stakato Sorcerer\0	a,	9C	E8	A9	-1
22112	a,Cannibalistic Stakato Follower\0	a,	9C	E8	A9	-1
22113	a,Cannibalistic Stakato Leader\0	a,	9C	E8	A9	-1
22114	a,Cannibalistic Stakato Leader\0	a,	9C	E8	A9	-1
22115	a,Spiked Stakato Soldier\0	a,	9C	E8	A9	-1
22116	a,Spiked Stakato Drone\0	a,	9C	E8	A9	-1
22117	a,Spiked Stakato Captain\0	a,	9C	E8	A9	-1
22118	a,Spiked Stakato Nurse\0	a,	9C	E8	A9	-1
22119	a,Spiked Stakato Nurse\0	a,	9C	E8	A9	-1
22120	a,Spiked Stakato Baby\0	a,	9C	E8	A9	-1
22121	a,Spiked Stakato Shaman\0	a,	9C	E8	A9	-1
22122	a,Monastic Pilgrim\0	a,	9C	E8	A9	-1
22123	a,Monastic Crusader\0	a,	9C	E8	A9	-1
22124	a,Solina Brother\0	a,	9C	E8	A9	-1
22125	a,Solina Lay Brother\0	a,	9C	E8	A9	-1
22126	a,Silent Seeker\0	a,	9C	E8	A9	-1
22127	a,Silent Brother\0	a,	9C	E8	A9	-1
22128	a,Monastery Guardian\0	a,	9C	E8	A9	-1
22129	a,Warrior Monk\0	a,	9C	E8	A9	-1
22130	a,Divine Advocate\0	a,	9C	E8	A9	-1
22131	a,Pilgrim of Light\0	a,	9C	E8	A9	-1
22132	a,Judge of Light\0	a,	9C	E8	A9	-1
22133	a,Guardian of the Grail\0	a,	9C	E8	A9	-1
22134	a,Guardian of the Holy Land\0	a,	9C	E8	A9	-1
22135	a,Beholder of Light\0	a,	9C	E8	A9	-1
22136	a,Gatekeeper Zombie\0	a,	9C	E8	A9	-1
22137	a,Penance Guard\0	a,	9C	E8	A9	-1
22138	a,Chapel Guard\0	a,	9C	E8	A9	-1
22139	a,Old Aristocrat's Soldier\0	a,	9C	E8	A9	-1
22140	a,Zombie Worker\0	a,	9C	E8	A9	-1
22141	a,Forgotten Victim\0	a,	9C	E8	A9	-1
22142	a,Triol's Layperson\0	a,	9C	E8	A9	-1
22143	a,Triol's Believer\0	a,	9C	E8	A9	-1
22144	a,Resurrected Temple Knight\0	a,	9C	E8	A9	-1
22145	a,Ritual Sacrifice\0	a,	9C	E8	A9	-1
22146	a,Triol's Priest\0	a,	9C	E8	A9	-1
22147	a,Ritual Offering\0	a,	9C	E8	A9	-1
22148	a,Triol's Believer\0	a,	9C	E8	A9	-1
22149	a,Ritual Offering\0	a,	9C	E8	A9	-1
22150	a,Triol's Believer\0	a,	9C	E8	A9	-1
22151	a,Triol's Priest\0	a,	9C	E8	A9	-1
22152	a,Temple Guard\0	a,	9C	E8	A9	-1
22153	a,Temple Guard Captain\0	a,	9C	E8	A9	-1
22154	a,Ritual Sacrifice\0	a,	9C	E8	A9	-1
22155	a,Triol's High Priest\0	a,	9C	E8	A9	-1
22156	a,Triol's Priest\0	a,	9C	E8	A9	-1
22157	a,Triol's Priest\0	a,	9C	E8	A9	-1
22158	a,Triol's Believer\0	a,	9C	E8	A9	-1
22159	a,Triol's High Priest\0	a,	9C	E8	A9	-1
22160	a,Triol's Priest\0	a,	9C	E8	A9	-1
22161	a,Ritual Sacrifice\0	a,	9C	E8	A9	-1
22162	a,Triol's Believer\0	a,	9C	E8	A9	-1
22163	a,Triol's High Priest\0	a,	9C	E8	A9	-1
22164	a,Triol's Believer\0	a,	9C	E8	A9	-1
22165	a,Triol's Priest\0	a,	9C	E8	A9	-1
22166	a,Triol's Believer\0	a,	9C	E8	A9	-1
22167	a,Triol's High Priest\0	a,	9C	E8	A9	-1
22168	a,Triol's Priest\0	a,	9C	E8	A9	-1
22169	a,Ritual Sacrifice\0	a,	9C	E8	A9	-1
22170	a,Triol's Believer\0	a,	9C	E8	A9	-1
22171	a,Triol's High Priest\0	a,	9C	E8	A9	-1
22172	a,Ritual Sacrifice\0	a,	9C	E8	A9	-1
22173	a,Triol's Priest\0	a,	9C	E8	A9	-1
22174	a,Triol's Priest\0	a,	9C	E8	A9	-1
22175	a,Andreas' Captain of the Royal Guard\0	a,	9C	E8	A9	-1
22176	a,Andreas' Royal Guards\0	a,	9C	E8	A9	-1
22188	a,Andreas' Captain of the Royal Guard\0	a,	9C	E8	A9	-1
22189	a,Andreas' Royal Guards\0	a,	9C	E8	A9	-1
22190	a,Ritual Sacrifice\0	a,	9C	E8	A9	-1
22191	a,Andreas' Captain of the Royal Guard\0	a,	9C	E8	A9	-1
22192	a,Andreas' Royal Guards\0	a,	9C	E8	A9	-1
22193	a,Andreas' Royal Guards\0	a,	9C	E8	A9	-1
22194	a,Penance Guard\0	a,	9C	E8	A9	-1
22195	a,Ritual Sacrifice\0	a,	9C	E8	A9	-1
22196	a,Velociraptor\0	a,	9C	E8	A9	-1
22197	a,Velociraptor\0	a,	9C	E8	A9	-1
22198	a,Velociraptor\0	a,	9C	E8	A9	-1
22199	a,Pterosaur\0	a,	9C	E8	A9	-1
22200	a,Ornithomimus\0	a,	9C	E8	A9	-1
22201	a,Ornithomimus\0	a,	9C	E8	A9	-1
22202	a,Ornithomimus\0	a,	9C	E8	A9	-1
22203	a,Deinonychus\0	a,	9C	E8	A9	-1
22204	a,Deinonychus\0	a,	9C	E8	A9	-1
22205	a,Deinonychus\0	a,	9C	E8	A9	-1
22208	a,Pachycephalosaurus\0	a,	9C	E8	A9	-1
22209	a,Pachycephalosaurus\0	a,	9C	E8	A9	-1
22210	a,Pachycephalosaurus\0	a,	9C	E8	A9	-1
22211	a,Wild Strider\0	a,	9C	E8	A9	-1
22212	a,Wild Strider\0	a,	9C	E8	A9	-1
22213	a,Wild Strider\0	a,	9C	E8	A9	-1
22214	a,Elroki\0	a,	9C	E8	A9	-1
22215	a,Tyrannosaurus\0	a,	9C	E8	A9	-1
22216	a,Tyrannosaurus\0	a,	9C	E8	A9	-1
22217	a,Tyrannosaurus\0	a,	9C	E8	A9	-1
22218	a,Velociraptor\0	a,	9C	E8	A9	-1
22219	a,Ornithomimus\0	a,	9C	E8	A9	-1
22220	a,Deinonychus\0	a,	9C	E8	A9	-1
22221	a,Pachycephalosaurus\0	a,	9C	E8	A9	-1
22222	a,Wild Strider\0	a,	9C	E8	A9	-1
22223	a,Velociraptor\0	a,	9C	E8	A9	-1
22224	a,Ornithomimus\0	a,	9C	E8	A9	-1
22225	a,Deinonychus\0	a,	9C	E8	A9	-1
22226	a,Pachycephalosaurus\0	a,	9C	E8	A9	-1
22227	a,Wild Strider\0	a,	9C	E8	A9	-1
25001	a,Greyclaw Kutus\0	a,Raid Boss\0	3F	8B	FE	-1
25002	a,Guard of Kutus\0	a,Raid Fighter\0	3F	8B	FE	-1
25003	a,Pawn of Kutus\0	a,Raid Fighter\0	3F	8B	FE	-1
25004	a,Turek Mercenary Captain\0	a,Raid Boss\0	3F	8B	FE	-1
25005	a,Turek Mercenary Archer\0	a,Raid Fighter\0	3F	8B	FE	-1
25006	a,Turek Mercenary Warrior\0	a,Raid Fighter\0	3F	8B	FE	-1
25007	a,Retreat Spider Cletu\0	a,Raid Boss\0	3F	8B	FE	-1
25008	a,Cletu's Retainer\0	a,Raid Fighter\0	3F	8B	FE	-1
25009	a,Cletu's Pawn\0	a,Raid Fighter\0	3F	8B	FE	-1
25010	a,Furious Thieles\0	a,Raid Boss\0	3F	8B	FE	-1
25011	a,Guard of Thieles\0	a,Raid Fighter\0	3F	8B	FE	-1
25012	a,Follower of Thieles\0	a,Raid Fighter\0	3F	8B	FE	-1
25013	a,Ghost of Peasant Leader\0	a,Raid Boss\0	3F	8B	FE	-1
25014	a,Ghost of Peasant\0	a,Raid Fighter\0	3F	8B	FE	-1
25015	a,Ghost of Peasant\0	a,Raid Fighter\0	3F	8B	FE	-1
25016	a,The 3rd Underwater Guardian\0	a,Raid Boss\0	3F	8B	FE	-1
25017	a,Escort of the 3rd Guardian\0	a,Raid Fighter\0	3F	8B	FE	-1
25018	a,Support of the 3rd Guardian\0	a,Raid Fighter\0	3F	8B	FE	-1
25019	a,Pan Dryad\0	a,Raid Boss\0	3F	8B	FE	-1
25020	a,Breka Warlock Pastu\0	a,Raid Boss\0	3F	8B	FE	-1
25021	a,Pastu's Silhouette\0	a,Raid Fighter\0	3F	8B	FE	-1
25022	a,Pastu's Shadow\0	a,Raid Fighter\0	3F	8B	FE	-1
25023	a,Stakato Queen Zyrnna\0	a,Raid Boss\0	3F	8B	FE	-1
25024	a,Jeruna's Guard Captain\0	a,Raid Fighter\0	3F	8B	FE	-1
25025	a,Jeruna's Guard\0	a,Raid Fighter\0	3F	8B	FE	-1
25026	a,Katu Van Leader Atui\0	a,Raid Boss\0	3F	8B	FE	-1
25027	a,Katu Van Marksman\0	a,Raid Fighter\0	3F	8B	FE	-1
25028	a,Katu Van Raider\0	a,Raid Fighter\0	3F	8B	FE	-1
25029	a,Atraiban\0	a,Raid Boss\0	3F	8B	FE	-1
25030	a,Atraiban's Top Disciple\0	a,Raid Fighter\0	3F	8B	FE	-1
25031	a,Atraiban's Disciple\0	a,Raid Fighter\0	3F	8B	FE	-1
25032	a,Eva's Guardian Millenu\0	a,Raid Boss\0	3F	8B	FE	-1
25033	a,Millenu Guard Shaman\0	a,Raid Fighter\0	3F	8B	FE	-1
25034	a,Mellenu Guard Warrior\0	a,Raid Fighter\0	3F	8B	FE	-1
25035	a,Shilen's Messenger Cabrio\0	a,Raid Boss\0	3F	8B	FE	-1
25036	a,Cabrio Captor\0	a,Raid Fighter\0	3F	8B	FE	-1
25037	a,Cabrio Blader\0	a,Raid Fighter\0	3F	8B	FE	-1
25038	a,Tirak\0	a,Raid Boss\0	3F	8B	FE	-1
25039	a,Tirak's Guard\0	a,Raid Fighter\0	3F	8B	FE	-1
25040	a,Tirak's Knight\0	a,Raid Fighter\0	3F	8B	FE	-1
25041	a,Remmel\0	a,Raid Boss\0	3F	8B	FE	-1
25042	a,Remmel's Archer\0	a,Raid Fighter\0	3F	8B	FE	-1
25043	a,Remmel's Guard\0	a,Raid Fighter\0	3F	8B	FE	-1
25044	a,Barion\0	a,Raid Boss\0	3F	8B	FE	-1
25045	a,Dark Mage's of Barion\0	a,Raid Fighter\0	3F	8B	FE	-1
25046	a,Barion's Grunt\0	a,Raid Fighter\0	3F	8B	FE	-1
25047	a,Karte\0	a,Raid Boss\0	3F	8B	FE	-1
25048	a,Karte's Chief Knight\0	a,Raid Fighter\0	3F	8B	FE	-1
25049	a,Karte's Royal Guard\0	a,Raid Fighter\0	3F	8B	FE	-1
25050	a,Verfa\0	a,Raid Boss\0	3F	8B	FE	-1
25051	a,Rahha\0	a,Raid Boss\0	3F	8B	FE	-1
25052	a,Priestess of Rahha\0	a,Raid Fighter\0	3F	8B	FE	-1
25053	a,Fanatics of Rahha\0	a,Raid Fighter\0	3F	8B	FE	-1
25054	a,Kernon\0	a,Raid Boss\0	3F	8B	FE	-1
25055	a,Taliadon\0	a,Raid Fighter\0	3F	8B	FE	-1
25056	a,Vemsk\0	a,Raid Fighter\0	3F	8B	FE	-1
25057	a,Biconne of Blue Sky\0	a,Raid Boss\0	3F	8B	FE	-1
25058	a,Biconne's Shooter\0	a,Raid Fighter\0	3F	8B	FE	-1
25059	a,Biconne's Warrior\0	a,Raid Fighter\0	3F	8B	FE	-1
25060	a,Unrequited Kael\0	a,Raid Boss\0	3F	8B	FE	-1
25061	a,Kael's Bead\0	a,Raid Fighter\0	3F	8B	FE	-1
25062	a,Kael's Escort\0	a,Raid Fighter\0	3F	8B	FE	-1
25063	a,Chertuba of Great Soul\0	a,Raid Boss\0	3F	8B	FE	-1
25064	a,Wizard of Storm Teruk\0	a,Raid Boss\0	3F	8B	FE	-1
25065	a,Teruk's Escort\0	a,Raid Fighter\0	3F	8B	FE	-1
25066	a,Teruk's Knight\0	a,Raid Fighter\0	3F	8B	FE	-1
25067	a,Captain of Red Flag Shaka\0	a,Raid Boss\0	3F	8B	FE	-1
25068	a,Shaka's Shooter\0	a,Raid Fighter\0	3F	8B	FE	-1
25069	a,Shaka's Follower\0	a,Raid Fighter\0	3F	8B	FE	-1
25070	a,Enchanted Forest Watcher Ruell\0	a,Raid Boss\0	3F	8B	FE	-1
25071	a,Ruell's Wind\0	a,Raid Fighter\0	3F	8B	FE	-1
25072	a,Ruell's Unicorn\0	a,Raid Fighter\0	3F	8B	FE	-1
25073	a,Bloody Priest Rudelto\0	a,Raid Boss\0	3F	8B	FE	-1
25074	a,Rudelto's Banshee\0	a,Raid Fighter\0	3F	8B	FE	-1
25075	a,Rudelto's Dre Vanul\0	a,Raid Fighter\0	3F	8B	FE	-1
25076	a,Princess Molrang\0	a,Raid Boss\0	3F	8B	FE	-1
25077	a,Captain Dogun\0	a,Raid Fighter\0	3F	8B	FE	-1
25078	a,Princess' Guard\0	a,Raid Fighter\0	3F	8B	FE	-1
25079	a,Cat's Eye Bandit\0	a,Raid Boss\0	3F	8B	FE	-1
25080	a,Mercenary\0	a,Raid Fighter\0	3F	8B	FE	-1
25081	a,Cat's Eye Bandit\0	a,Raid Fighter\0	3F	8B	FE	-1
25082	a,Leader of Cat Gang\0	a,Raid Boss\0	3F	8B	FE	-1
25083	a,Cat Gang\0	a,Raid Fighter\0	3F	8B	FE	-1
25084	a,Cat Gang\0	a,Raid Fighter\0	3F	8B	FE	-1
25085	a,Timak Orc Chief Ranger\0	a,Raid Boss\0	3F	8B	FE	-1
25086	a,Timak Orc Ranger\0	a,Raid Fighter\0	3F	8B	FE	-1
25087	a,Timak Orc Ranger\0	a,Raid Fighter\0	3F	8B	FE	-1
25088	a,Crazy Mechanic Golem\0	a,Raid Boss\0	3F	8B	FE	-1
25089	a,Soulless Wild Boar\0	a,Raid Boss\0	3F	8B	FE	-1
25090	a,Soulless Wolf\0	a,Raid Fighter\0	3F	8B	FE	-1
25091	a,Soulless Bear\0	a,Raid Fighter\0	3F	8B	FE	-1
25092	a,Korim\0	a,Raid Boss\0	3F	8B	FE	-1
25093	a,Korim Chief Guard Kaywon\0	a,Raid Fighter\0	3F	8B	FE	-1
25094	a,Korim Guards\0	a,Raid Fighter\0	3F	8B	FE	-1
25095	a,Elf Renoa\0	a,Raid Boss\0	3F	8B	FE	-1
