tag	class	mesh	cnt_tex1	tex1[0]	tex1[1]	tex1[2]	tex1[3]	tex1[4]	cnt_tex2	tex1[0]	tex1[1]	cnt_dtab1	dtab1[0]	dtab1[1]	dtab1[2]	dtab1[3]	dtab1[4]	dtab1[5]	dtab1[6]	dtab1[7]	dtab1[8]	dtab1[9]	dtab1[10]	dtab1[11]	dtab1[12]	dtab1[13]	dtab1[14]	dtab1[15]	dtab1[16]	dtab1[17]	dtab1[18]	dtab1[19]	dtab1[20]	dtab1[21]	dtab1[22]	dtab1[23]	dtab1[24]	dtab1[25]	npc_speed	unk0_cnt	unk0_tab	cnt_snd1	snd1[0]	snd1[1]	snd1[2]	cnt_snd2	snd2[0]	snd2[1]	snd2[2]	snd2[3]	snd2[4]	cnt_snd3	snd3[0]	snd3[1]	snd3[2]	rb_effect_on	rb_effect	rb_effect_fl	unk1_cnt	unk1_tab[0]	unk1_tab[1]	unk1_tab[2]	unk1_tab[3]	unk1_tab[4]	effect	UNK_2	sound_rad	sound_vol	sound_rnd	quest_be	class_lim_?
25290	LineageMonster2.hundred_eye	LineageMonsters2.hundred_eye_m00	1	LineageMonstersTex2.hundred_eye_t00					0			6	4494	1	4900	1	4416	2																					1.11764705	0		1				4	MonSound.Hit_Bone_8	MonSound.Hit_Wet_5	MonSound.Hit_Wet_4	MonSound.Hit_Normal_10		3	MonSound.m_weaver_dmg_1	MonSound.m_weaver_dmg_2	MonSound.m_weaver_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25291	LineageMonster.field_stalker	LineageMonsters.field_stalker_m00	2	LineageMonstersTex.field_stalker_t00	LineageMonstersTex.field_stalker_t01				0			4	4416	2	4414	3																							1.72727275	0		1				5	MonSound.Hit_Bone_6	MonSound.Hit_Wet_2	MonSound.Hit_normal_3	MonSound.Hit_Wet_4	MonSound.Hit_Wet_5	3	MonSound.field_stalker_dmg_1	MonSound.field_stalker_dmg_2	MonSound.field_stalker_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25292	LineageMonster2.parasitic_eye	LineageMonsters2.parasitic_eye_m00	1	LineageMonstersTex2.parasitic_eye_t00					0			8	4416	2	4414	3	4281	1	4276	1																			1.18750000	0		1				4	MonSound.Hit_Bone_8	MonSound.Hit_Wet_5	MonSound.Hit_Wet_4	MonSound.Hit_Normal_10		3	MonSound.monster_eye_dmg_1	MonSound.monster_eye_dmg_2	MonSound.monster_eye_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25293	LineageMonster.pixy_bi	LineageMonsters.pixy_m00	2	LineageMonstersTex.pixy_t00	LineageMonstersTex.pixy_t01				0			6	4494	1	4901	1	4416	13																					1.58333337	0		1				2	MonSound.Hit_Soul_7	MonSound.Hit_Soul_8				3	MonSound.pixy_dmg_1	MonSound.pixy_dmg_2	MonSound.pixy_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25294	LineageMonster.yeti	LineageMonsters.yeti_m00	2	LineageMonstersTex.yeti_t00	LineageMonstersTex.yeti_t01				0			4	4416	11	4414	3																							1.11764705	0		3	ItemSound.hammer_1	ItemSound.spear_4	ItemSound.sword_big_5	4	MonSound.Hit_normal_12	MonSound.Hit_Metal_Clang_1	MonSound.Hit_bone_7	MonSound.Hit_Metal_clang_8		3	MonSound.b_orc_sham_dmg_1	MonSound.b_orc_sham_dmg_2	MonSound.b_orc_sham_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25295	LineageMonster.yeti	LineageMonsters.yeti_m00	2	LineageMonstersTex.yeti_t00	LineageMonstersTex.yeti_t01				0			4	4416	11	4414	3																							1.11764705	0		3	ItemSound.hammer_1	ItemSound.spear_4	ItemSound.sword_big_5	4	MonSound.Hit_normal_12	MonSound.Hit_Metal_Clang_1	MonSound.Hit_bone_7	MonSound.Hit_Metal_clang_8		3	MonSound.b_orc_sham_dmg_1	MonSound.b_orc_sham_dmg_2	MonSound.b_orc_sham_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25296	LineageMonster.yeti_20_bi	LineageMonsters.yeti_m00	2	LineageMonstersTex.yeti_t00	LineageMonstersTex.yeti_t01				0			8	4494	1	4902	1	4416	11	4414	3																			1.11764705	0		3	ItemSound.hammer_1	ItemSound.spear_4	ItemSound.sword_big_5	4	MonSound.Hit_normal_12	MonSound.Hit_Metal_Clang_1	MonSound.Hit_bone_7	MonSound.Hit_Metal_clang_8		3	MonSound.b_orc_sham_dmg_1	MonSound.b_orc_sham_dmg_2	MonSound.b_orc_sham_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25297	LineageMonster.stone_golem	LineageMonsters.stone_golem_m00	2	LineageMonstersTex.stone_golem_t00_b	LineageMonstersTex.stone_golem_t01_b				0			10	4416	2	4414	3	4444	2	4273	3	4274	1																	8.26086998	0		1				5	MonSound.Hit_Stone_1	MonSound.Hit_Stone_2	MonSound.Hit_Shell_4	MonSound.Hit_Normal_1	MonSound.Hit_Stone_3	3	MonSound.stone_golem_dmg_1	MonSound.stone_golem_dmg_2	MonSound.stone_golem_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25298	LineageMonster.stone_golem	LineageMonsters.stone_golem_m00	2	LineageMonstersTex.stone_golem_t00_b	LineageMonstersTex.stone_golem_t01_b				0			10	4416	2	4414	3	4444	2	4273	3	4274	1																	8.26086998	0		1				5	MonSound.Hit_Stone_1	MonSound.Hit_Stone_2	MonSound.Hit_Shell_4	MonSound.Hit_Normal_1	MonSound.Hit_Stone_3	3	MonSound.stone_golem_dmg_1	MonSound.stone_golem_dmg_2	MonSound.stone_golem_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25299	LineageMonster2.ketra_orc_chieftain_20_bi	LineageMonsters2.ketra_orc_chieftain_m00	2	LineageMonstersTex2.ketra_orc_chieftain_t00	LineageMonstersTex2.ketra_orc_chieftain_t01				0			6	4494	1	4903	1	4416	6																					1.08571434	0		3	ItemSound.sword_big_2	ItemSound.sword_great_2	ItemSound.spear_3	4	MonSound.Hit_normal_3	MonSound.Hit_Shell_2	MonSound.Hit_normal_12	MonSound.Hit_Metal_clang_10		3	MonSound.b_orc_arc_dmg_1	MonSound.b_orc_arc_dmg_2	MonSound.b_orc_arc_dmg_3	1	LineageEffect.ra_boss_halo_a_ca	1.29999995	1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25300	LineageMonster.ketra_orc_archer	LineageMonsters.ketra_orc_archer_a_m00	2	LineageMonstersTex.ketra_orc_archer_a_t00	LineageMonstersTex.ketra_orc_archer_a_t01				0			4	4416	6	4414	3																							1.72727275	0		3	ItemSound.sword_big_9	ItemSound.sword_big_2	ItemSound.spear_4	4	MonSound.Hit_Bone_5	MonSound.Hit_Metal_Clang_1	MonSound.Hit_bone_7	MonSound.Hit_Metal_clang_8		3	MonSound.orc_fighter_dmg_1	MonSound.orc_fighter_dmg_2	MonSound.orc_fighter_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25301	LineageMonster.ketra_orc	LineageMonsters.ketra_orc_m00	2	LineageMonstersTex.ketra_orc_t00	LineageMonstersTex.ketra_orc_t01				0			4	4416	6	4414	3																							1.11764705	0		3	ItemSound.sword_big_9	ItemSound.sword_big_2	ItemSound.spear_4	4	ItemSound.shield_steel_2	ItemSound.shield_bone_2	MonSound.Hit_Normal_1	ItemSound.shield_steel_8		3	MonSound.orc_champ_dmg_1	MonSound.orc_champ_dmg_2	MonSound.orc_champ_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25302	LineageMonster2.ketra_orc_warlord_20_bi	LineageMonsters2.ketra_orc_warlord_m00	2	LineageMonstersTex2.ketra_orc_warlord_t00	LineageMonstersTex2.ketra_orc_warlord_t01				0			6	4494	1	4904	1	4416	6																					1.08571434	0		3	ItemSound.sword_mid_3	ItemSound.spear_2	ItemSound.spear_4	4	ItemSound.shield_steel_2	MonSound.Hit_normal_3	MonSound.Hit_Shell_2	ItemSound.armor_metal_alt_10		3	MonSound.b_orc_dmg_1	MonSound.b_orc_dmg_2	MonSound.b_orc_dmg_3	1	LineageEffect.ra_boss_halo_a_ca	0.69999999	1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25303	LineageMonster.ketra_orc_shaman	LineageMonsters.ketra_orc_shaman_m00	2	LineageMonstersTex.ketra_orc_shaman_t00	LineageMonstersTex.ketra_orc_shaman_t01				0			4	4416	6	4414	3																							1.46153843	0		3	ItemSound.sword_big_9	ItemSound.sword_big_2	ItemSound.spear_4	4	MonSound.Hit_wood_1	MonSound.Hit_normal_12	MonSound.Hit_Metal_Clang_2	MonSound.Hit_normal_3		3	MonSound.b_orc_sham_dmg_1	MonSound.b_orc_sham_dmg_2	MonSound.b_orc_sham_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25304	LineageMonster.ketra_orc	LineageMonsters.ketra_orc_m00	2	LineageMonstersTex.ketra_orc_t00	LineageMonstersTex.ketra_orc_t01				0			4	4416	6	4414	3																							1.11764705	0		3	ItemSound.sword_big_9	ItemSound.sword_big_2	ItemSound.spear_4	4	ItemSound.shield_steel_2	ItemSound.shield_bone_2	MonSound.Hit_Normal_1	ItemSound.shield_steel_8		3	MonSound.orc_champ_dmg_1	MonSound.orc_champ_dmg_2	MonSound.orc_champ_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25305	LineageMonster2.ketra_warbeast	LineageMonsters2.ketra_warbeast_m00	2	LineageMonstersTex2.ketra_warbeast_t00	LineageMonstersTex2.ketra_warbeast_t01				0			6	4494	1	4905	1	4416	3																					1.26666665	0		3	ItemSound.sword_big_9	ItemSound.spear_2	ItemSound.sword_mid_9	4	MonSound.Hit_bone_7	MonSound.Hit_Wet_4	ItemSound.shield_steel_9	MonSound.Hit_Bone_8		3	MonSound.k_bugbear_dmg_1	MonSound.k_bugbear_dmg_2	MonSound.k_bugbear_dmg_3	1	LineageEffect.ra_boss_halo_a_ca	1.50000000	1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25306	LineageMonster2.ifrit	LineageMonsters2.ifrit_m00	3	LineageMonstersTex2.ifrit_t00	LineageMonstersTex2.ifrit_t01	LineageMonstersTex2.ifrit_t02			0			10	4494	1	4906	1	4416	7	4009	5	4280	1																	1.11764705	0		3	ItemSound.hammer_1	ItemSound.sword_great_2	ItemSound.hammer_3	5	MonSound.Hit_Shell_1	MonSound.Hit_Stone_2	ItemSound.shield_bone_4	MonSound.Hit_Wood_5	MonSound.Hit_Normal_10	3	MonSound.death_knight_dmg_1	MonSound.death_knight_dmg_2	MonSound.death_knight_dmg_3	1	LineageEffect.ra_boss_halo_a_ca	1.00000000	1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25307	LineageMonster.mana_vampire	LineageMonsters.mana_vampire_m00	2	LineageMonstersTex.mana_vampire_t00	LineageMonstersTex.mana_vampire_t01				0			8	4416	2	4414	3	4009	5	4280	1																			2.11111116	0		1				4	MonSound.Hit_Bone_8	MonSound.Hit_Wet_5	MonSound.Hit_Wet_4	MonSound.Hit_Normal_10		3	MonSound.m_vampire_dmg_1	MonSound.m_vampire_dmg_2	MonSound.m_vampire_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25308	LineageMonster.mana_vampire	LineageMonsters.mana_vampire_m00	2	LineageMonstersTex.mana_vampire_t00	LineageMonstersTex.mana_vampire_t01				0			8	4416	2	4414	3	4009	5	4280	1																			2.11111116	0		1				4	MonSound.Hit_Bone_8	MonSound.Hit_Wet_5	MonSound.Hit_Wet_4	MonSound.Hit_Normal_10		3	MonSound.m_vampire_dmg_1	MonSound.m_vampire_dmg_2	MonSound.m_vampire_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25309	LineageMonster2.barka_silenos_shaman_20_bi	LineageMonsters2.barka_silenos_shaman_m00	2	LineageMonstersTex2.barka_silenos_shaman_t00	LineageMonstersTex2.barka_silenos_shaman_t01				0			6	4494	1	4907	1	4416	6																					1.26666665	0		3	ItemSound.spear_2	ItemSound.spear_3	ItemSound.sword_mid_3	5	MonSound.Hit_Normal_2	MonSound.Hit_Normal_4	MonSound.Hit_Normal_13	MonSound.Hit_Normal_1	MonSound.Hit_Stone_3	3	MonSound2.h_silenos_s_dmg_1	MonSound2.h_silenos_s_dmg_2	MonSound2.h_silenos_w_dmg_2	1	LineageEffect.ra_boss_halo_a_ca	0.60000002	1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25310	LineageMonster2.barka_silenos_warrior	LineageMonsters2.barka_silenos_warrior_m00	2	LineageMonstersTex2.barka_silenos_warrior_t00	LineageMonstersTex2.barka_silenos_warrior_t01				0			4	4416	6	4414	3																							1.08571434	0		3	ItemSound.spear_3	ItemSound.sword_great_2	ItemSound.hammer_2	5	MonSound.Hit_Normal_1	MonSound.Hit_Normal_6	MonSound.Hit_Normal_8	MonSound.Hit_Normal_10	MonSound.Hit_normal_12	3	MonSound2.h_silenos_w_dmg_1	MonSound2.h_silenos_w_dmg_2	MonSound2.h_silenos_s_dmg_2	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25311	LineageMonster2.barka_silenos_hunter	LineageMonsters2.barka_silenos_hunter_m00	2	LineageMonstersTex2.barka_silenos_hunter_t00	LineageMonstersTex2.barka_silenos_hunter_t01				0			4	4416	6	4414	3																							1.08571434	0		3	ItemSound.spear_3	ItemSound.sword_great_2	ItemSound.hammer_2	5	MonSound.Hit_Normal_1	MonSound.Hit_Normal_6	MonSound.Hit_Normal_8	MonSound.Hit_Normal_10	MonSound.Hit_normal_12	3	MonSound2.h_silenos_w_dmg_1	MonSound2.h_silenos_w_dmg_2	MonSound2.h_silenos_s_dmg_2	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25312	LineageMonster2.barka_silenos_chieftain_20_bi	LineageMonsters2.barka_silenos_chieftain_m00	2	LineageMonstersTex2.barka_silenos_chieftain_t00	LineageMonstersTex2.barka_silenos_chieftain_t01				0			6	4494	1	4908	1	4416	6																					1.08571434	0		3	ItemSound.spear_3	ItemSound.sword_great_2	ItemSound.hammer_2	5	MonSound.Hit_normal_3	MonSound.Hit_Normal_10	MonSound.Hit_Metal_1	MonSound.Hit_Metal_3	MonSound.Hit_normal_12	3	MonSound2.h_silenos_c_dmg_1	MonSound2.h_silenos_c_dmg_2	MonSound2.h_silenos_h_dmg_1	1	LineageEffect.ra_boss_halo_b_ca	0.50000000	1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25313	LineageMonster2.barka_silenos_priest	LineageMonsters2.barka_silenos_priest_m00	2	LineageMonstersTex2.barka_silenos_priest_t00	LineageMonstersTex2.barka_silenos_priest_t01				0			4	4416	6	4414	3																							1.05555558	0		3	ItemSound.spear_2	ItemSound.spear_3	ItemSound.sword_mid_3	5	MonSound.Hit_Normal_2	MonSound.Hit_Normal_4	MonSound.Hit_Normal_13	MonSound.Hit_Normal_1	MonSound.Hit_Stone_3	3	MonSound2.h_silenos_s_dmg_1	MonSound2.h_silenos_s_dmg_2	MonSound2.h_silenos_w_dmg_2	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25314	LineageMonster2.barka_silenos_hunter	LineageMonsters2.barka_silenos_hunter_m00	2	LineageMonstersTex2.barka_silenos_hunter_t00	LineageMonstersTex2.barka_silenos_hunter_t01				0			4	4416	6	4414	3																							1.08571434	0		3	ItemSound.spear_3	ItemSound.sword_great_2	ItemSound.hammer_2	5	MonSound.Hit_Normal_1	MonSound.Hit_Normal_6	MonSound.Hit_Normal_8	MonSound.Hit_Normal_10	MonSound.Hit_normal_12	3	MonSound2.h_silenos_w_dmg_1	MonSound2.h_silenos_w_dmg_2	MonSound2.h_silenos_s_dmg_2	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25315	LineageMonster2.barka_silenos_chieftain_20_bi	LineageMonsters2.barka_silenos_chieftain_m00	2	LineageMonstersTex2.barka_silenos_chieftain_t00_a	LineageMonstersTex2.barka_silenos_chieftain_t01_a				0			6	4494	1	4909	1	4416	6																					1.08571434	0		3	ItemSound.spear_3	ItemSound.sword_great_2	ItemSound.hammer_2	5	MonSound.Hit_normal_3	MonSound.Hit_Normal_10	MonSound.Hit_Metal_1	MonSound.Hit_Metal_3	MonSound.Hit_normal_12	3	MonSound2.h_silenos_c_dmg_1	MonSound2.h_silenos_c_dmg_2	MonSound2.h_silenos_h_dmg_1	1	LineageEffect.ra_boss_halo_b_ca	0.50000000	1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25316	LineageMonster.undine	LineageMonsters.undine_m00	2	LineageMonstersTex.undine_t00	LineageMonstersTex.undine_t01				0			10	4494	1	4910	1	4416	7	4010	5	4279	1																	3.16666675	0		1				3	MonSound.Hit_Soul_5	MonSound.Hit_Soul_6	MonSound.Hit_Soul_8			3	MonSound.undine_dmg_1	MonSound.undine_dmg_2	MonSound.undine_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25317	LineageMonster.magical_weaver	LineageMonsters.magical_weaver_m00	2	LineageMonstersTex.magical_weaver_t00	LineageMonstersTex.magical_weaver_t01				0			8	4416	2	4414	3	4010	5	4279	1																			2.11111116	0		1				4	MonSound.Hit_Bone_8	MonSound.Hit_Wet_5	MonSound.Hit_Wet_4	MonSound.Hit_Normal_10		3	MonSound.m_weaver_dmg_1	MonSound.m_weaver_dmg_2	MonSound.m_weaver_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25318	LineageMonster.magical_weaver	LineageMonsters.magical_weaver_m00	2	LineageMonstersTex.magical_weaver_t00	LineageMonstersTex.magical_weaver_t01				0			8	4416	2	4414	3	4010	5	4279	1																			2.11111116	0		1				4	MonSound.Hit_Bone_8	MonSound.Hit_Wet_5	MonSound.Hit_Wet_4	MonSound.Hit_Normal_10		3	MonSound.m_weaver_dmg_1	MonSound.m_weaver_dmg_2	MonSound.m_weaver_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25319	LineageMonster2.inferno_drake_100_bi	LineageMonsters2.inferno_drake_m00	2	LineageMonstersTex2.inferno_drake_t00	LineageMonstersTex2.inferno_drake_t01				0			6	4494	1	4911	1	4416	10																					1.02702701	0		1				4	MonSound.Hit_Bone_6	MonSound.Hit_Bone_2	MonSound.Hit_Shell_1	MonSound.Hit_Stone_3		3	MonSound.strider_dmg_1	MonSound.strider_dmg_2	MonSound.strider_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25320	LineageMonster2.lava_golem	LineageMonsters2.lava_golem_m00	2	LineageMonstersTex2.lava_golem_t00	LineageMonstersTex2.lava_golem_t01				0			10	4416	2	4414	3	4444	2	4273	3	4274	1																	3.16666675	0		1				5	MonSound.Hit_Stone_1	MonSound.Hit_Stone_2	MonSound.Hit_Shell_4	MonSound.Hit_Normal_1	MonSound.Hit_Stone_3	3	MonSound.stone_golem_dmg_1	MonSound.stone_golem_dmg_2	MonSound.stone_golem_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25321	LineageMonster2.ifrit	LineageMonsters2.ifrit_m00	3	LineageMonstersTex2.ifrit_t00	LineageMonstersTex2.ifrit_t01	LineageMonstersTex2.ifrit_t02			0			4	4416	7	4414	3																							1.11764705	0		3	ItemSound.hammer_1	ItemSound.sword_great_2	ItemSound.hammer_3	5	MonSound.Hit_Shell_1	MonSound.Hit_Stone_2	ItemSound.shield_bone_4	MonSound.Hit_Wood_5	MonSound.Hit_Normal_10	3	MonSound.death_knight_dmg_1	MonSound.death_knight_dmg_2	MonSound.death_knight_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25322	LineageMonster2.vampire_warrior	LineageMonsters2.vampire_warrior_m00	2	LineageMonstersTex2.vampire_warrior_t00	LineageMonstersTex2.vampire_warrior_t01				0			10	4494	1	4912	1	4416	9	4278	1	4333	5																	1.15151513	0		3	ItemSound.sword_big_9	ItemSound.hammer_2	ItemSound.sword_mid_3	4	ItemSound.shield_steel_2	MonSound.Hit_Wet_3	ItemSound.shield_steel_9	ItemSound.armor_leather_6		3	MonSound.h_ghost_dmg_1	MonSound.h_ghost_dmg_2	MonSound.h_ghost_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25323	LineageMonster2.vampire_wizard	LineageMonsters2.vampire_wizard_m00	2	LineageMonstersTex2.vampire_wizard_t00	LineageMonstersTex2.vampire_wizard_t01				0			8	4416	9	4414	3	4278	1	4333	5																			1.15151513	0		3	ItemSound.spear_3	ItemSound.sword_great_2	ItemSound.hammer_2	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	MonSound4.apostle_damage_01	MonSound4.apostle_damage_02	MonSound4.apostle_damage_03	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25324	LineageMonster2.black_magician	LineageMonsters2.black_magician_m00	2	LineageMonstersTex2.black_magician_t00	LineageMonstersTex2.black_magician_t01				0			4	4416	6	4414	3																							1.02702701	0		1				5	MonSound.Hit_Metal_8	ItemSound.armor_leather_3	ItemSound.armor_metal_alt_2	MonSound.Hit_Wet_4	MonSound.Hit_Metal_clang_8	3	MonSound.binding_dmg_1	MonSound.binding_dmg_2	MonSound.binding_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25325	LineageMonster2.apostle_warrior	LineageMonsters2.apostle_warrior_m00	2	LineageMonstersTex2.apostle_warrior_t00	LineageMonstersTex2.apostle_warrior_t01				0			6	4494	1	4913	1	4416	8																					1.05555558	0		1				4	ItemSound.shield_steel_2	MonSound.Hit_Wet_3	ItemSound.shield_steel_9	ItemSound.armor_leather_6		3	ChrSound.FNpc_Fighter_Dmg_1	ChrSound.FNpc_Fighter_Dmg_2	ChrSound.FNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25326	LineageMonster2.apostle_mage	LineageMonsters2.apostle_mage_m00	2	LineageMonstersTex2.apostle_mage_t00	LineageMonstersTex2.apostle_mage_t01				0			4	4416	8	4414	3																							1.15151513	0		1				4	ItemSound.shield_steel_2	MonSound.Hit_Wet_3	ItemSound.shield_steel_9	ItemSound.armor_leather_6		3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25327	LineageMonster2.apostle_mage	LineageMonsters2.apostle_mage_m00	2	LineageMonstersTex2.apostle_mage_t00	LineageMonstersTex2.apostle_mage_t01				0			4	4416	8	4414	3																							1.15151513	0		1				4	ItemSound.shield_steel_2	MonSound.Hit_Wet_3	ItemSound.shield_steel_9	ItemSound.armor_leather_6		3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25328	LineageMonster2.vampire_lord	LineageMonsters2.vampire_lord_m00	2	LineageMonstersTex2.vampire_lord_t00	LineageMonstersTex2.vampire_lord_t01				0			10	4494	1	4914	1	4416	9	4278	1	4333	5																	1.02702701	0		3	ItemSound.spear_3	ItemSound.sword_great_2	ItemSound.hammer_2	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	ChrSound.MNpc_Fighter_Dmg_1	ChrSound.MNpc_Fighter_Dmg_2	ChrSound.MNpc_Fighter_Dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25329	LineageMonster2.vampire_witch	LineageMonsters2.vampire_witch_m00	3	LineageMonstersTex2.vampire_witch_t00	LineageMonstersTex2.vampire_witch_t01	LineageMonstersTex2.vampire_witch_t02			0			8	4416	9	4414	3	4278	1	4333	5																			1.05555558	0		3	ItemSound.spear_3	ItemSound.sword_great_2	ItemSound.hammer_2	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	MonSound.sylph_dmg_1	MonSound.sylph_dmg_2	MonSound.sylph_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25330	LineageMonster2.vampire_witch	LineageMonsters2.vampire_witch_m00	3	LineageMonstersTex2.vampire_witch_t00	LineageMonstersTex2.vampire_witch_t01	LineageMonstersTex2.vampire_witch_t02			0			8	4416	9	4414	3	4278	1	4333	5																			1.05555558	0		3	ItemSound.spear_3	ItemSound.sword_great_2	ItemSound.hammer_2	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	MonSound.sylph_dmg_1	MonSound.sylph_dmg_2	MonSound.sylph_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25331	LineageMonster2.vampire_witch	LineageMonsters2.vampire_witch_m00	3	LineageMonstersTex2.vampire_witch_t00	LineageMonstersTex2.vampire_witch_t01	LineageMonstersTex2.vampire_witch_t02			0			8	4416	9	4414	3	4278	1	4333	5																			1.05555558	0		3	ItemSound.spear_3	ItemSound.sword_great_2	ItemSound.hammer_2	5	ItemSound.armor_leather_1	ItemSound.armor_leather_3	ItemSound.armor_leather_4	ItemSound.armor_leather_6	ItemSound.armor_leather_8	3	MonSound.sylph_dmg_1	MonSound.sylph_dmg_2	MonSound.sylph_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
25332	LineageMonster2.vampire_soldier	LineageMonsters2.vampire_soldier_m00	2	LineageMonstersTex2.vampire_soldier_t00	LineageMonstersTex2.vampire_soldier_t01				0			8	4416	9	4414	3	4278	1	4333	5																			1.00000000	0		3	ItemSound.sword_big_9	ItemSound.hammer_2	ItemSound.sword_mid_3	4	ItemSound.shield_steel_2	MonSound.Hit_Wet_3	ItemSound.shield_steel_9	ItemSound.armor_leather_6		3	MonSound.h_ghost_dmg_1	MonSound.h_ghost_dmg_2	MonSound.h_ghost_dmg_3	0			1	0					LineageEffect.p_u002_a	0	50.00000000	250.00000000	70.00000000	0	1
