id	UNK_0	message	group	rgba[0]	rgba[1]	rgba[2]	rgba[3]	item_sound	sys_msg_ref	UNK_1[0]	UNK_1[1]	UNK_1[2]	UNK_1[3]	UNK_1[4]	sub_msg	type
734	1	a,You failed at submitting a petition on behalf of someone else. $s1 already submitted a petition.\0	6	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,petition\0
735	1	a,You failed at submitting a petition on behalf of $s1. The error is #$s2.\0	6	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,petition\0
736	1	a,The petition was canceled. You may submit $s1 more petition(s) today.\0	6	79	9B	B0	FF	a,	a,736\0	0	0	0	0	0	a,	a,petition\0
737	1	a,You failed at submitting a petition on behalf of $s1.\0	6	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,petition\0
738	1	a,You have not submitted a petition.\0	6	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,petition\0
739	1	a,You failed at canceling a petition on behalf of $s1. The error code is $s2.\0	6	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,petition\0
740	1	a,$s1 participated in a petition chat at the request of the GM.\0	6	79	9B	B0	FF	a,	a,740\0	0	0	0	0	0	a,	a,petition\0
741	1	a,You failed at adding $s1 to the petition chat. A petition has already been submitted.\0	6	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,petition\0
742	1	a,You failed at adding $s1 to the petition chat. The error code is $s2.\0	6	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,petition\0
743	1	a,$s1 left the petition chat.\0	6	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,petition\0
744	1	a,You failed at removing $s1 from the petition chat. The error code is $s2.\0	6	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,petition\0
745	1	a,You are currently not in a petition chat.\0	6	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,petition\0
746	1	a,It is not currently a petition.\0	6	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,petition\0
747	1	a,If you need help, please use 1:1 Inquiry on the official web site.\0	6	79	9B	B0	FF	a,	a,747\0	0	0	0	0	0	a,	a,petition\0
748	1	a,The distance is too far and so the casting has been stopped.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
749	1	a,The effect of $s1 has been removed.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
750	1	a,There are no other skills to learn.\0	4	79	9B	B0	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,popup\0
751	1	a,As there is a conflict in the siege relationship with a clan in the alliance, you cannot invite that clan to the alliance.\0	0	79	9B	B0	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,none\0
752	1	a,That name cannot be used.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
753	1	a,You cannot position mercenaries here.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
754	1	a,There are $s1 hours and $s2 minutes left in this week's usage time.\0	0	79	9B	B0	FF	a,	a,	8	0	5	1	0	a,Usage time remaining: $s1 hour(s) $s2 minute(s)\0	a,none\0
755	1	a,There are $s1 minutes left in this week's usage time.\0	0	79	9B	B0	FF	a,	a,	8	0	5	1	0	a,Usage time remaining: $s1 minute(s)\0	a,none\0
756	1	a,This week's usage time has finished.\0	4	79	9B	B0	FF	a,	a,	8	0	5	1	0	a,Usage time has expired!\0	a,popup\0
757	1	a,There are $s1 hours and $s2 minutes left in the fixed use time.\0	0	79	9B	B0	FF	a,	a,	8	0	5	1	0	a,Usage time amount: $s1 hour(s) $s2 minute(s)\0	a,none\0
758	1	a,There are $s1 minutes left in this week's play time.\0	0	79	9B	B0	FF	a,	a,	8	0	5	1	0	a,Play time for this week:\\n$s1 hour(s) $s2 minute(s) remaining\0	a,none\0
759	1	a,There are $s1 minutes left in this week's play time.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
760	1	a,$s1 cannot join the clan because one day has not yet passed since he/she left another clan.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
761	1	a,$s1 clan cannot join the alliance because one day has not yet passed since it left another alliance.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
762	1	a,$s1 rolled $s2 and $s3's eye came out.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
763	1	a,You failed at sending the package because you are too far from the warehouse.\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
764	1	a,You have been playing for an extended period of time. Please consider taking a break.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
765	1	a,GameGuard is already running. Please try running it again after rebooting.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
766	1	a,There is a GameGuard initialization error. Please try running it again after rebooting.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
767	1	a,The GameGuard file is damaged . Please reinstall GameGuard.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
768	1	a,A Windows system file is damaged. Please reinstall Internet Explorer.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
769	1	a,A hacking tool has been discovered. Please try playing again after closing unnecessary programs.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
770	1	a,The GameGuard update was canceled. Please check your network connection status or firewall.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
771	1	a,The GameGuard update was canceled. Please try running it again after doing a virus scan or changing the settings in your PC management program.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
772	1	a,There was a problem when running GameGuard.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
773	1	a,The game or GameGuard files are damaged.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
774	1	a,Play time is no longer accumulating.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
775	1	a,From here on, play time will be expended.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
776	1	a,The clan hall which was put up for auction has been awarded to $s1 clan.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
777	1	a,The clan hall which had been put up for auction was not sold and therefore has been re-listed.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
778	1	a,You may not log out from this location.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
779	1	a,You may not restart in this location.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
780	1	a,Observation is only possible during a siege.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
781	1	a,Observers cannot participate.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
782	1	a,You may not observe a siege with a pet or servitor summoned.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
783	1	a,Lottery ticket sales have been temporarily suspended.\0	0	79	9B	B0	FF	a,	a,783\0	0	0	0	0	0	a,	a,none\0
784	1	a,Tickets for the current lottery are no longer available.\0	0	79	9B	B0	FF	a,	a,784\0	0	0	0	0	0	a,	a,none\0
785	1	a,The results of lottery number $s1 have not yet been published.\0	0	79	9B	B0	FF	a,	a,785\0	0	0	0	0	0	a,	a,none\0
786	1	a,Incorrect syntax.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
787	1	a,The tryouts are finished.\0	0	79	9B	B0	FF	a,	a,787\0	0	0	0	0	0	a,	a,none\0
788	1	a,The finals are finished.\0	0	79	9B	B0	FF	a,	a,788\0	0	0	0	0	0	a,	a,none\0
789	1	a,The tryouts have begun.\0	0	79	9B	B0	FF	a,	a,789\0	0	0	0	0	0	a,	a,none\0
790	1	a,The finals have begun.\0	0	79	9B	B0	FF	a,	a,790\0	0	0	0	0	0	a,	a,none\0
791	1	a,The final match is about to begin. Line up!\0	0	79	9B	B0	FF	a,	a,791\0	0	0	0	0	0	a,	a,none\0
792	1	a,The siege of the clan hall is finished.\0	0	79	9B	B0	FF	a,	a,792\0	0	0	0	0	0	a,	a,none\0
793	1	a,The siege of the clan hall has begun.\0	0	79	9B	B0	FF	a,	a,793\0	0	0	0	0	0	a,	a,none\0
794	1	a,You are not authorized to do that.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
795	1	a,Only clan leaders are authorized to set rights.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
796	1	a,Your remaining observation time is $s1 minutes.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
797	1	a,You may create up to 24 macros.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
798	1	a,Item registration is irreversible. Do you wish to continue?\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
799	1	a,The observation time has expired.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
800	1	a,You are too late. The registration period is over.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
801	1	a,Registration for the clan hall siege is closed.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
802	1	a,Petitions are not being accepted at this time. You may submit your petition after $s1 a.m./p.m.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
803	1	a,Enter the specifics of your petition.\0	4	79	9B	B0	FF	a,	a,803\0	0	0	0	0	0	a,	a,popup\0
804	1	a,Select a type.\0	4	79	9B	B0	FF	a,	a,804\0	0	0	0	0	0	a,	a,popup\0
805	1	a,Petitions are not being accepted at this time. You may submit your petition after $s1 a.m./p.m.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
806	1	a,If you are trapped, try typing "/unstuck".\0	0	79	9B	B0	FF	a,	a,806\0	0	0	0	0	0	a,	a,none\0
807	1	a,This terrain is navigable. Prepare for transport to the nearest village.\0	0	79	9B	B0	FF	a,	a,807\0	0	0	0	0	0	a,	a,none\0
808	1	a,You are stuck. You may submit a petition by typing "/gm".\0	0	79	9B	B0	FF	a,	a,808\0	0	0	0	0	0	a,	a,none\0
809	1	a,You are stuck. You will be transported to the nearest village in five minutes.\0	0	79	9B	B0	FF	a,	a,809\0	0	0	0	0	0	a,	a,none\0
810	1	a,Invalid macro. Refer to the Help file for instructions.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
811	1	a,You will be moved to ($s1). Do you wish to continue?\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
812	1	a,The secret trap has inflicted $s1 damage on you.\0	3	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,damage\0
813	1	a,You have been poisoned by a Secret Trap.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
814	1	a,Your speed has been decreased by a Secret Trap.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
815	1	a,The tryouts are about to begin. Line up!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
816	1	a,Tickets are now available for Monster Race $s1!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
817	1	a,Now selling tickets for Monster Race $s1!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
818	1	a,Ticket sales for the Monster Race will end in $s1 minute(s).\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
819	1	a,Tickets sales are closed for Monster Race $s1. Odds are posted.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
820	1	a,Monster Race $s2 will begin in $s1 minute(s)!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
821	1	a,Monster Race $s1 will begin in 30 seconds!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
822	1	a,Monster Race $s1 is about to begin! Countdown in five seconds!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
823	1	a,The race will begin in $s1 second(s)!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
824	1	a,They're off!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
825	1	a,Monster Race $s1 is finished!\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
826	1	a,First prize goes to the player in lane $s1. Second prize goes to the player in lane $s2.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
827	1	a,You may not impose a block on a GM.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
828	1	a,Are you sure you wish to delete the $s1 macro?\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
829	1	a,You cannot recommend yourself.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
830	1	a,You have recommended $s1. You are authorized to make $s2 more recommendations.\0	0	79	9B	B0	FF	a,ItemSound3.sys_recommend\0	a,	0	0	0	0	0	a,	a,none\0
831	1	a,You have been recommended by $s1.\0	0	79	9B	B0	FF	a,ItemSound3.sys_recommend\0	a,	0	0	0	0	0	a,	a,none\0
832	1	a,That character has already been recommended.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
833	1	a,You are not authorized to make further recommendations at this time. You will receive more recommendation credits each day at 1 p.m.\0	4	79	9B	B0	FF	a,ItemSound3.sys_denial\0	a,	0	0	0	0	0	a,	a,popup\0
834	1	a,$s1 has rolled $s2.\0	0	79	9B	B0	FF	a,ItemSound3.sys_make_success\0	a,	0	0	0	0	0	a,	a,none\0
835	1	a,You may not throw the dice at this time. Try again later.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
836	1	a,You have exceeded your inventory volume limit and cannot take this item.\0	4	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,popup\0
837	1	a,Macro descriptions may contain up to 32 characters.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
838	1	a,Enter the name of the macro.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
839	1	a,That name is already assigned to another macro.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
840	1	a,That recipe is already registered.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
841	1	a,No further recipes may be registered.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
842	1	a,You are not authorized to register a recipe.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
843	1	a,The siege of $s1 is finished.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
844	1	a,The siege to conquer $s1 has begun.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
845	1	a,The deadline to register for the siege of $s1 has passed.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
846	1	a,The siege of $s1 has been canceled due to lack of interest.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
847	1	a,A clan that owns a clan hall may not participate in a clan hall siege.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
848	1	a,$s1 has been deleted.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
849	1	a,$s1 cannot be found.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
850	1	a,$s1 already exists.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
851	1	a,$s1 has been added.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
852	1	a,The recipe is incorrect.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
853	1	a,You may not alter your recipe book while engaged in manufacturing.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
854	1	a,You are missing $s2 $s1 required to create that.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
855	1	a,$s1 clan has defeated $s2.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
856	1	a,The siege of $s1 has ended in a draw.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
857	1	a,$s1 clan has won in the preliminary match of $s2.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
858	1	a,The preliminary match of $s1 has ended in a draw.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
859	1	a,Please register a recipe.\0	4	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,popup\0
860	1	a,You may not build your headquarters in close proximity to another headquarters.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
861	1	a,You have exceeded the maximum number of memos.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
862	1	a,Odds are not posted until ticket sales have closed.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
863	1	a,You feel the energy of fire.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
864	1	a,You feel the energy of water.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
865	1	a,You feel the energy of wind.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
866	1	a,You may no longer gather energy.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
867	1	a,The energy is depleted.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
868	1	a,The energy of fire has been delivered.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
869	1	a,The energy of water has been delivered.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
870	1	a,The energy of wind has been delivered.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
871	1	a,The seed has been sown.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
872	1	a,This seed may not be sown here.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
873	1	a,That character does not exist.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
874	1	a,The capacity of the warehouse has been exceeded.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
875	1	a,The transport of the cargo has been canceled.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
876	1	a,The cargo was not delivered.\0	0	79	9B	B0	FF	a,ItemSound3.sys_failed\0	a,	0	0	0	0	0	a,	a,none\0
877	1	a,The symbol has been added.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
878	1	a,The symbol has been deleted.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
879	1	a,The manor system is currently under maintenance.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
880	1	a,The transaction is complete.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
881	1	a,There is a discrepancy on the invoice.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
882	1	a,The seed quantity is incorrect.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
883	1	a,The seed information is incorrect.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
884	1	a,The manor information has been updated.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
885	1	a,The number of crops is incorrect.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
886	1	a,The crops are priced incorrectly.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
887	1	a,The type is incorrect.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
888	1	a,No crops can be purchased at this time.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
889	1	a,The seed was successfully sown.\0	0	A0	D7	FE	FF	a,ItemSound3.sys_sow_success\0	a,	0	0	0	0	0	a,	a,none\0
890	1	a,The seed was not sown.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
891	1	a,You are not authorized to harvest.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
892	1	a,The harvest has failed.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
893	1	a,The harvest failed because the seed was not sown.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
894	1	a,Up to $s1 recipes can be registered.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
895	1	a,No recipes have been registered.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
896	1	a,Quest recipes can not be registered.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
897	1	a,The fee to create the item is incorrect.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
898	1	a,Only characters of level 10 or above are authorized to make recommendations.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
899	1	a,The symbol cannot be drawn.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
900	1	a,No slot exists to draw the symbol.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
901	1	a,The symbol information cannot be found.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
902	1	a,The number of items is incorrect.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
903	1	a,You may not submit a petition while frozen. Be patient.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
904	1	a,Items cannot be discarded while in private store status.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
905	1	a,The current score for the Humans is $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
906	1	a,The current score for the Elves is $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
907	1	a,The current score for the Dark Elves is $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
908	1	a,The current score for the Orcs is $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
909	1	a,The current score for the Dwarves is $s1.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
910	1	a,Current location : $s1, $s2, $s3 (Near Talking Island Village)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
911	1	a,Current location : $s1, $s2, $s3 (Near Gludin Village)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
912	1	a,Current location : $s1, $s2, $s3 (Near the Town of Gludio)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
913	1	a,Current location : $s1, $s2, $s3 (Near the Neutral Zone)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
914	1	a,Current location : $s1, $s2, $s3 (Near the Elven Village)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
915	1	a,Current location : $s1, $s2, $s3 (Near the Dark Elf Village)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
916	1	a,Current location : $s1, $s2, $s3 (Near the Town of Dion)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
917	1	a,Current location : $s1, $s2, $s3 (Near the Floran Village)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
918	1	a,Current location : $s1, $s2, $s3 (Near the Town of Giran)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
919	1	a,Current location : $s1, $s2, $s3 (Near Giran Harbor)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
920	1	a,Current location : $s1, $s2, $s3 (Near the Orc Village)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
921	1	a,Current location : $s1, $s2, $s3 (Near the Dwarven Village)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
922	1	a,Current location : $s1, $s2, $s3 (Near the Town of Oren)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
923	1	a,Current location : $s1, $s2, $s3 (Near Hunters Village)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
924	1	a,Current location : $s1, $s2, $s3 (Near Aden Castle Town)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
925	1	a,Current location : $s1, $s2, $s3 (Near the Coliseum)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
926	1	a,Current location : $s1, $s2, $s3 (Near Heine)\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
927	1	a,The current time is $s1:$s2 in the day.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
928	1	a,The current time is $s1:$s2 in the night.\0	0	79	9B	B0	FF	a,	a,	0	0	0	0	0	a,	a,none\0
929	1	a,No compensation was given for the farm products.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,	0	0	0	0	0	a,	a,none\0
930	1	a,Lottery tickets are not currently being sold.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,930\0	0	0	0	0	0	a,	a,none\0
931	1	a,The winning lottery ticket number has not yet been announced.\0	0	79	9B	B0	FF	a,ItemSound3.sys_shortage\0	a,931\0	0	0	0	0	0	a,	a,none\0
932	1	a,You cannot chat locally while observing.\0	0	79	9B	B0	FF	a,ItemSound3.sys_impossible\0	a,	0	0	0	0	0	a,	a,none\0
