id	name	add_name	description	popup	set_ids	set_bonus_desc	set_extra_id	set_extra_desc	unk[0]	unk[1]	special_enchant_amount	special_enchant_desc
2208	Recipe: Ogre Power Gauntlets		a,For Dwarves only. The recipe for Ogre Power Gauntlets. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2209	Recipe: Eldarake		a,For Dwarves only. The recipe for Eldarake. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2210	Recipe: Steel Plate Helmet		a,For Dwarves only. The recipe for a metal Plate Helmet. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2211	Recipe: Plated Leather Armor		a,For Dwarves only. The recipe for Plated Leather Armor. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2212	Recipe: Plated Leather Gaiters		a,For Dwarves only. The recipe for Plated Leather Gaiters. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2213	Recipe: Dwarven Chain Mail Shirt		a,For Dwarves only. The recipe for a Dwarven Chain Mail Shirt. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2214	Recipe: Dwarven Chain Gaiters		a,For Dwarves only. The recipe for Dwarven Chain Gaiters. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2215	Recipe: Robe of Seal		a,For Dwarves only. The recipe for a Robe of Seal. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2216	Recipe: Great Helmet		a,For Dwarves only. The recipe for a Great Helmet. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2217	Recipe: Knight's Shield		a,For Dwarves only. The recipe for a Knight's Shield. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2218	Recipe: Pa'agrian Hand		a,For Dwarves only. The recipe for a Pa'agrian Hand. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2219	Recipe: Crimson Boots		a,For Dwarves only. The recipe for Crimson Boots. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2220	Recipe: Rind Leather Armor		a,For Dwarves only. The recipe for a Rind Leather Armor. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2221	Recipe: Rind Leather Gaiters		a,For Dwarves only. The recipe for Rind Leather Gaiters. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2222	Recipe: Composite Armor		a,For Dwarves only. The recipe for Composite Armor. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2223	Recipe: Tower Shield		a,For Dwarves only. The recipe for a Tower Shield. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2224	Recipe: Demon's Tunic		a,For Dwarves only. The recipe for a Demon's Tunic. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2225	Recipe: Demon's Stockings		a,For Dwarves only. The recipe for Demon's Stockings. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2226	Recipe: Mithril Gauntlets		a,For Dwarves only. The recipe for Mithril Gauntlets. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2227	Recipe: Forgotten Boots		a,For Dwarves only. The recipe for the Forgotten Boots. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2228	Recipe: Shining Circlet		a,For Dwarves only. The recipe for a Shining Circlet. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2229	Recipe: Theca Leather Armor		a,For Dwarves only. The recipe for a Theca Leather Armor. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2230	Recipe: Theca Leather Gaiters		a,For Dwarves only. The recipe for Theca Leather Gaiters. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2231	Recipe: Full Plate Armor		a,For Dwarves only. The recipe for a Full Plate Armor. Requires Create Item - Skill Level 6. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2232	Recipe: Drake Leather Armor		a,For Dwarves only. The recipe for a Drake Leather Armor. Requires Create Item - Skill Level 6. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2233	Recipe: Divine Tunic		a,For Dwarves only. The recipe for a Divine Tunic. Requires Create Item - Skill Level 6. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2234	Recipe: Divine Stockings		a,For Dwarves only. The recipe for Divine Stockings. Requires Create Item - Skill Level 6. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2235	Recipe: Mithril Helmet		a,For Dwarves only. The recipe for a Mithril Helmet. Requires Create Item - Skill Level 6. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2236	Recipe: Cap of Mana		a,For Dwarves only. The recipe for a Cap of Mana. Requires Create Item - Skill Level 6. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2237	Recipe: Paradia Hood		a,For Dwarves only. The recipe for a Paradia Hood. Requires Create Item - Skill Level 6. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2238	Recipe: Hood of Solar Eclipse		a,For Dwarves only. The recipe for a Hood of Solar Eclipse. Requires Create Item - Skill Level 6. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2239	Recipe: Hood of Summoning		a,For Dwarves only. The recipe for a Hood of Summoning. Requires Create Item - Skill Level 6. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2240	Recipe: Elemental Hood		a,For Dwarves only. The recipe for an Elemental Hood. Requires Create Item - Skill Level 6. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2241	Recipe: Hood of Grace		a,For Dwarves only. The recipe for a Hood of Grace. Requires Create Item - Skill Level 6. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2242	Recipe: Phoenix Hood		a,For Dwarves only. The recipe for a Phoenix Hood. Requires Create Item - Skill Level 6. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2243	Recipe: Hood of Aid		a,For Dwarves only. The recipe for a Hood of Aid. Requires Create Item - Skill Level 6. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2244	Recipe: Flame Helm		a,For Dwarves only. The recipe for a Flame Helm. Requires Create Item - Skill Level 6. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2245	Recipe: Tallum Helm		a,For Dwarves only. The recipe for a Tallum Helm. Requires Create Item - Skill Level 6. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2246	Recipe: Helm of Avadon		a,For Dwarves only. The recipe for a Helm of Avadon. Requires Create Item - Skill Level 6. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2247	Recipe: Helmet of Pledge		a,For Dwarves only. The recipe for a Helmet of Pledge. Requires Create Item - Skill Level 6. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2248	Recipe: Gauntlets of Ghost		a,For Dwarves only. The recipe for Gauntlets of Ghost. Requires Create Item - Skill Level 6. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2249	Recipe: Adamantite Boots		a,For Dwarves only. The recipe for Adamantite Boots. Requires Create Item - Skill Level 6. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2250	Recipe: Bone Arrow		a,For Dwarves only. The recipe for a Bone Arrow. Requires Create Item - Skill Level 2. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2251	Recipe: Steel Arrow		a,For Dwarves only. The recipe for a fine Steel Arrow. Requires Create Item - Skill Level 3. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2252	Recipe: Iron Hammer		a,For Dwarves only. The recipe for an Iron Hammer. Requires Create Item - Skill Level 1. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2253	Recipe: Sword Breaker		a,For Dwarves only. The recipe for a Sword Breaker. Requires Create Item - Skill Level 1. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2254	Recipe: Composition Bow		a,For Dwarves only. The recipe for a Composition Bow. Requires Create Item - Skill Level 1. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2255	Recipe: Saber		a,For Dwarves only. The recipe for a Saber. Requires Create Item - Skill Level 2. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2256	Recipe: Assassin Knife		a,For Dwarves only. The recipe for an Assassin Knife. Requires Create Item - Skill Level 2. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2257	Recipe: Trident		a,For Dwarves only. The recipe for a Trident. Requires Create Item - Skill Level 2. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2258	Recipe: Temptation of Abyss		a,For Dwarves only. The recipe for Temptation of Abyss. Requires Create Item - Skill Level 2. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2259	Recipe: Spinebone Sword		a,For Dwarves only. The recipe for a Spinebone Sword. Requires Create Item - Skill Level 2. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2260	Recipe: Mace of Judgment		a,For Dwarves only. The recipe for Mace of Judgment. Requires Create Item - Skill Level 2. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2261	Recipe: Conjuror's Staff		a,For Dwarves only. The recipe for the Conjuror's Staff. Requires Create Item - Skill Level 2. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2262	Recipe: Elven Bow		a,For Dwarves only. The recipe for an Elven Bow. Requires Create Item - Skill Level 2. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2263	Recipe: Dwarven Trident		a,For Dwarves only. The recipe for a Dwarven Trident. Requires Create Item - Skill Level 2. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2264	Recipe: Two-handed Sword		a,For Dwarves only. The recipe for a Two-handed Sword. Requires Create Item - Skill Level 3. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2265	Recipe: Spiked Club		a,For Dwarves only. The recipe for a Spiked Club. Requires Create Item - Skill Level 3. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2266	Recipe: Shilen Knife		a,For Dwarves only. The recipe for a Shilen Knife. Requires Create Item - Skill Level 3. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2267	Recipe: Gastraphetes		a,For Dwarves only. The recipe for the Gastraphetes. Requires Create Item - Skill Level 3. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2268	Recipe: Tome of Blood		a,For Dwarves only. The recipe for a Tome of Blood. Requires Create Item - Skill Level 3. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2269	Recipe: Morning Star		a,For Dwarves only. The recipe for a Morning Star. Requires Create Item - Skill Level 3. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2270	Recipe: Goat Head Staff		a,For Dwarves only. The recipe for a Goat Head Staff. Requires Create Item - Skill Level 3 The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2271	Recipe: Winged Spear		a,For Dwarves only. The recipe for a Winged Spear. Requires Create Item - Skill Level 3. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2272	Recipe: Sword of Revolution		a,For Dwarves only. The recipe for a Sword of Revolution. Requires Create Item - Skill Level 3. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2273	Recipe: Tarbar		a,For Dwarves only. The recipe for the Tarbar. Requires Create Item - Skill Level 3. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2274	Recipe: Skull Breaker		a,For Dwarves only. The recipe for a Skull Breaker. Requires Create Item - Skill Level 3. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2275	Recipe: Heavy Bone Club		a,For Dwarves only. The recipe for a Heavy Bone Club. Requires Create Item - Skill Level 3. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2276	Recipe: Maingauche		a,For Dwarves only. The recipe for the Maingauche. Requires Create Item - Skill Level 3. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2277	Recipe: Bich'hwa		a,For Dwarves only. The recipe for the Bich'hwa. Requires Create Item - Skill Level 3. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2278	Recipe: Strengthened Long Bow		a,For Dwarves only. The recipe for a Strengthened Long Bow. Requires Create Item - Skill Level 3. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2279	Recipe: War Pick		a,For Dwarves only. The recipe for a War Pick. Requires Create Item - Skill Level 3. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2280	Recipe: Crucifix of Blood		a,For Dwarves only. The recipe for a Crucifix of Blood. Requires Create Item - Skill Level 3. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2281	Recipe: Eye of Infinity		a,For Dwarves only. The recipe for an Eye of Infinity. Requires Create Item - Skill Level 3. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2282	Recipe: Cursed Maingauche		a,For Dwarves only. The recipe for the Cursed Maingauche. Requires Create Item - Skill Level 3. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2283	Recipe: Blue Crystal Skull		a,For Dwarves only. The recipe for a Blue Crystal Skull. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2284	Recipe: Demon Fangs		a,For Dwarves only. The recipe for Demon Fangs. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2285	Recipe: Claymore		a,For Dwarves only. The recipe for the Claymore. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2286	Recipe: Bonebreaker		a,For Dwarves only. The recipe for a Bonebreaker. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2287	Recipe: Atuba Hammer		a,For Dwarves only. The recipe for an Atuba Hammer. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2288	Recipe: Ghost Staff		a,For Dwarves only. The recipe for a Ghost Staff. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2289	Recipe: Staff of Life		a,For Dwarves only. The recipe for the Staff of Life. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2290	Recipe: Mithril Dagger		a,For Dwarves only. The recipe for a Mithril Dagger. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2291	Recipe: Scallop Jamadhr		a,For Dwarves only. The recipe for the Scallop Jamadhr. Requires Create Item - Skill Level 4 The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2292	Recipe: Light Crossbow		a,For Dwarves only. The recipe for a Light Crossbow. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2293	Recipe: Glaive		a,For Dwarves only. The recipe for a Glaive. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2294	Recipe: Vajra Wands		a,For Dwarves only. The recipe for the Vajra Wands. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2295	Recipe: Ancient Reagent		a,For Dwarves only. The recipe for the Ancient Reagent. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2296	Recipe: Atuba Mace		a,For Dwarves only. The recipe for an Atuba Mace. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2297	Recipe: Flamberge		a,For Dwarves only. The recipe for a Flamberge. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2298	Recipe: Stormbringer		a,For Dwarves only. The recipe for a Stormbringer. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2299	Recipe: Big Hammer		a,For Dwarves only. The recipe for a Big Hammer. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2300	Recipe: Scythe		a,For Dwarves only. The recipe for a Scythe. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2301	Recipe: Battle Axe		a,For Dwarves only. The recipe for a Battle Axe. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2302	Recipe: Silver Axe		a,For Dwarves only. The recipe for a War Pick. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2303	Recipe: Skull Graver		a,For Dwarves only. The recipe for a Skull Graver. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2304	Recipe: Heavy Doom Hammer		a,For Dwarves only. The recipe for a Heavy Doom Hammer. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2305	Recipe: Crystal Staff		a,For Dwarves only. The recipe for a Crystal Staff. Requires Create Item - Skill Level 4 The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2306	Recipe: Stick of Faith		a,For Dwarves only. The recipe for a Stick of Faith. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2307	Recipe: Heavy Doom Axe		a,For Dwarves only. The recipe for a Heavy Doom Axe. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2308	Recipe: Cursed Dagger		a,For Dwarves only. The recipe for the Cursed Dagger. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2309	Recipe: Wolverine Needle		a,For Dwarves only. The recipe for a Requiresle wolverine. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2310	Recipe: Dark Elven Dagger		a,For Dwarves only. The recipe for a Dark Elven Dagger. Requires Create Item - Skill Level 4 The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2311	Recipe: Chakram		a,For Dwarves only. The recipe for the Chakram. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2312	Recipe: Crystallized Ice Bow		a,For Dwarves only. The recipe for a Crystallized Ice Bow. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2313	Recipe: Orcish Glaive		a,For Dwarves only. The recipe for an Orcish Glaive. Requires Create Item - Skill Level 4 The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2314	Recipe: Body Slasher		a,For Dwarves only. The recipe for a Body Slasher. Requires Create Item - Skill Level 4. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2315	Recipe: Shamshir		a,For Dwarves only. The recipe for the Shamshir. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2316	Recipe: Katana		a,For Dwarves only. The recipe for the Kanata. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2317	Recipe: Bec de Corbin		a,For Dwarves only. The recipe for the Bec de Corbin. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2318	Recipe: Spirit Sword		a,For Dwarves only. The recipe for a spirit's sword. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2319	Recipe: Raid Sword		a,For Dwarves only. The recipe for a Raid Sword. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2320	Recipe: Cursed Staff		a,For Dwarves only. The recipe for the Cursed Staff. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
2321	Recipe: Stiletto		a,For Dwarves only. The recipe for a Stiletto. Requires Create Item - Skill Level 5. The success rate is 100%.\0	-1	a,	a,	a,	a,	0	0	0	a,
